item_id,year,item_name,item_description
105383,2008,Sour Cream,"Sour Cream, 1 oz"
105384,2008,Apple Jelly,"Apple Jelly, Condiments"
105385,2008,Marinated Cole Slaw,"Marinated Cole Slaw, Individual Fixin'"
105386,2008,Chicken Supremes,"Chicken Supremes, Snacks"
105387,2008,Garden Fresh Coleslaw,"Garden Fresh Coleslaw, Soups & Sides"
105388,2008,Garlic Dill New Potatoes,"Garlic Dill New Potatoes, Low Fat Item, Soups & Sides"
105389,2008,Green Beans Casserole,"Green Beans Casserole, Soups & Sides"
105390,2008,Seasonal Fresh Fruit Salad,"Seasonal Fresh Fruit Salad, Low Fat Item, Soups & Sides"
105391,2008,Award Winning Roasted Sirloin,"Award Winning Roasted Sirloin, Individual Meals, Family Meals"
105392,2008,Butternut Squash,"Butternut Squash, Regional Item, Soups & Sides"
105393,2008,"MeatLoaf, Family Meals","MeatLoaf, Family Meals"
105394,2008,Caesar Side Salad,"Caesar Side Salad, Soups & Sides"
105395,2008,Roasted Sirloin Open Faced Sandwich,"Roasted Sirloin Open Faced Sandwich, Sandwiches"
105396,2008,Boston Sirloin Dip Carver,"Boston Sirloin Dip Carver, Sandwiches"
105397,2008,Boston Turkey Dip Carver,"Boston Turkey Dip Carver, Sandwiches"
105398,2008,Half Boston Sirloin Dip Carver,"Half Boston Sirloin Dip Carver, Sandwiches"
105399,2008,Half Turkey Dip Carver,"Half Turkey Dip Carver, Sandwiches"
1054,2008,Cheesy Bacon BK Wrapper,"Cheesy Bacon BK Wrapper, Breakfast"
105400,2008,Poultry Au Jus,"Poultry Au Jus, Sandwiches"
105401,2008,"Roasted Turkey, 3 oz","Roasted Turkey, 3 oz, for Salads"
105402,2008,"Roasted Sirloin, 3 oz","Roasted Sirloin, 3 oz, for Salads"
105403,2008,Biscuit,"Biscuit, Breakfast"
105404,2008,Mocha BK Joe Iced Coffee,"Mocha BK Joe Iced Coffee, Shakes, Milk & Iced Coffee"
105405,2008,Hershey 1% Low Fat Milk,"Hershey 1% Low Fat Milk, Shakes, Milk & Iced Coffee, 8 fl oz"
105406,2008,Hershey 1% Low Fat Chocolate Milk,"Hershey 1% Low Fat Chocolate Milk, Shakes, Milk & Iced Coffee, 8 fl oz"
105407,2008,"Strawberry Milk Shake, Value","Strawberry Milk Shake, Shakes, Milk & Iced Coffee, Value, 12 fl oz"
105408,2008,"Strawberry Milk Shake, Small","Strawberry Milk Shake, Shakes, Milk & Iced Coffee, Small, 16 fl oz"
105409,2008,"Oreo BK Sundae Shake, Vanilla, Small","Oreo BK Sundae Shake, Vanilla, Shakes, Milk & Iced Coffee, Small, 16 fl oz"
105410,2008,"Oreo BK Sundae Shake, Vanilla, Medium","Oreo BK Sundae Shake, Vanilla, Shakes, Milk & Iced Coffee, Medium, 16 fl oz"
105411,2008,"Oreo BK Sundae Shake, Strawberry, Small","Oreo BK Sundae Shake, Strawberry, Shakes, Milk & Iced Coffee, Small, 16 fl oz"
105412,2008,"Oreo BK Sundae Shake, Strawberry, Medium","Oreo BK Sundae Shake, Strawberry, Shakes, Milk & Iced Coffee, Medium, 22 fl oz"
105413,2008,"Coca Cola Classic, Kids","Coca Cola Classic, Beverages, Kids"
105414,2008,"Coca Cola Classic, Value","Coca Cola Classic, Beverages, Value"
105415,2008,"Diet Coke, Value","Diet Coke, Beverages, Value"
105416,2008,"BK Joe Regular Coffee, Large","BK Joe Regular Coffee, Beverages, Large"
105417,2008,"BK Joe Turbo Coffee, Large","BK Joe Turbo Coffee, Beverages, Large"
105418,2008,"BK Joe Decaf Coffee, Large","BK Joe Decaf Coffee, Beverages, Large"
105419,2008,"Icee Coca Cola, Small","Icee Coca Cola, Beverages, Small"
105420,2008,"Icee Minute Maid Cherry, Small","Icee Minute Maid Cherry, Beverages, Small"
105421,2008,"Icee Minute Maid Cherry, Medium","Icee Minute Maid Cherry, Beverages, Medium"
105422,2008,"Lemonade Icee, Small","Lemonade Icee, Limited Time Offers, Small"
105423,2008,"Lemonade Icee, Medium","Lemonade Icee, Limited Time Offers, Medium"
105424,2008,"Barq's Root Beer, Kids","Barq's Root Beer, Drinks, Kids"
105425,2008,"Cherry Coke, Kids","Cherry Coke, Drinks, Kids"
105426,2008,"Fanta Orange, Kids","Fanta Orange, Drinks, Kids"
105427,2008,"Hi-C Fruit Punch, Kids","Hi-C Fruit Punch, Drinks, Kids"
105428,2008,"Minute Maid Lemonade, Kids","Minute Maid Lemonade, Drinks, Kids"
105429,2008,"Minute Maid Light Lemonade, Kids","Minute Maid Light Lemonade, Drinks, Kids"
105430,2008,"Nestea Southern Style Iced Tea, Kids","Nestea Southern Style Iced Tea, Drinks, Kids"
105431,2008,"Nestea Sweetened Iced Tea, Kids","Nestea Sweetened Iced Tea, Drinks, Kids"
105432,2008,"Nestea Unsweetened Iced Tea, Kids","Nestea Unsweetened Iced Tea, Drinks, Kids"
105433,2008,"Vault, Kids","Vault, Drinks, Kids"
105434,2008,Hot Chocolate,"Hot Chocolate, Drinks, 2 Packets"
105435,2008,Whopper Sandwich,"Whopper Sandwich, w/out Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon"
105436,2008,Whopper Sandwich w/ Cheese,"Whopper Sandwich w/ Cheese w/out mayo, WHOPPER Sandwiches; Choice of Adding: Bacon"
105437,2008,Triple Whopper Sandwich w/ Mayo,"Triple Whopper Sandwich w/ Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon"
105438,2008,Triple Whopper Sandwich,"Triple Whopper Sandwich w/out Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon"
105439,2008,Triple Whopper Sandwich w/ Cheese & Mayo,"Triple Whopper Sandwich w/ Cheese & Mayo, WHOPPER Sandwiches; Choice of Adding: Bacon"
105440,2008,Steakhouse Burger,"Steakhouse Burger, Flame Broiled Burgers"
105441,2008,Loaded Steakhouse Burger,"Loaded Steakhouse Burger, Flame Broiled Burgers"
105442,2008,Bacon Double Homestyle Melt,"Bacon Double Homestyle Melt, Burgers & Sandwiches"
105443,2008,Mustard Whopper,"Mustard Whopper, Burgers & Sandwiches"
105444,2008,Cookie Dough Pie,"Cookie Dough Pie, Limited Time Offer"
105445,2008,Kraft Macaroni & Cheese,"Kraft Macaroni & Cheese, Chicken, Fish, Veggie & Kids, Side Orders"
105446,2008,"BK Chicken Fires, 6 Piece","BK Chicken Fires, Chicken, Fish, Veggie & Kids, 6 Piece"
105447,2008,"BK Chicken Fires, 9 Piece","BK Chicken Fries, Chicken, Fish, Veggie & Kids, 9 Piece"
105448,2008,"BK Chicken Fires, 12 Piece","BK Chicken Fries, Chicken, Fish, Veggie & Kids, 12 Piece"
105449,2008,Kraft Macaroni and Cheese,"Kraft Macaroni and Cheese, Limited Time Offers"
105450,2008,Pancake Platter,"Pancake Platter w/ 3 Plain Pancakes, Breakfast Platters, Breakfast"
105451,2008,Pancake Platter w/ 1 oz Breakfast Syrup,"Pancake Platter w/ 1 oz Breakfast Syrup, Breakfast Platter, Breakfast"
105452,2008,Pancake Platter w/ Sausage,"Pancake Platter w/ Sausage, Breakfast Platter, Breakfast"
105453,2008,Pancake Platter w/ Sausage & 1 oz Breakfast Syrup,"Pancake Platter w/ Sausage & 1 oz Breakfast Syrup, Breakfast Platters, Breakfast"
105454,2008,French Toast Sticks Platter w/ Bacon & Syrup Packet,"French Toast Sticks Platter w/ Bacon & Syrup Packet, Breakfast Platters, Breakfast"
105455,2008,French Toast Sticks Platter w/ Sausage & Syrup Packet,"French Toast Sticks Platter w/ Sausage & Syrup Packet, Breakfast Platters, Breakfast"
105456,2008,Scrambled Egg Platter w/ Sausage,"Scrambled Egg Platter w/ Sausage Patty, Scrambled Eggs, Croissant, Hashbrowns, Breakfast Platters, Breakfast"
105457,2008,Side Garden Salad,"Side Garden Salad, Salads"
105458,2008,Chicken Cranberry Walnut Salad,"Chicken Cranberry Walnut Salad, Limited Time Offer"
105459,2008,Spicy Chick'n Crisp Sandwich w/ Mayo,"Spicy Chick'n Crisp Sandwich w/ Mayo, Chicken, Fish, Veggie & Kids"
10546,2008,Chocolate Fudge Ice Cream,"Chocolate Fudge Ice Cream, Ice Cream, 4 oz Scoop"
105460,2008,BK Big Fish Sandwich w/ Tartar Sauce,"BK Big Fish Sandwich w/ Tartar Sauce, Chicken, Fish, Veggie & Kids"
105461,2008,"Bagel w/ Egg, Cheese & 2 Ham Slices","Bagel w/ Egg, Cheese & 2 Ham Slices, Breakfast"
105462,2008,Biscuit w/ Breakfast Steak,"Biscuit w/ Breakfast Steak, Breakfast, Chicken Fried"
105463,2008,Biscuit w/ Sausage Gravy,"Biscuit w/ Sausage Gravy, Breakfast"
105464,2008,Biscuit w/ Country Ham Slice & Egg,"Biscuit w/ Country Ham Slice & Egg, Breakfast"
105465,2008,"Biscuit w/ Sausage, 3 Bacon Pieces, Egg & Cheese","Biscuit w/ Sausage, 3 Bacon Pieces, Egg & Cheese, Breakfast"
105466,2008,"Biscuit w/ Sausage, 2 Ham Slices, Egg & Cheese","Biscuit w/ Sausage, 2 Ham Slices, Egg & Cheese, Breakfast"
105467,2008,"Biscuit w/ 4 Double Ham Slices, Egg & Cheese","Biscuit w/ 4 Double Ham Slices, Egg & Cheese, Breakfast"
105468,2008,Sweet Breakfast Melt Sandwich w/ Buttery Spread,"Sweet Breakfast Melt Sandwich w/ Buttery Spread, Breakfast"
105469,2008,Sweet Breakfast Melt Sandwich,"Sweet Breakfast Melt Sandwich w/out Buttery Spread, Breakfast"
105470,2008,"Bacon, for Whopper Sandwiches","Bacon, WHOPPER Sandwiches, 1 Strip, for Whopper Sandwiches"
105471,2008,Garlic Parmesan Croutons,"Garlic Parmesan Croutons, Salad Dressings & Toppings & Condiments"
105472,2008,Crackers,"Crackers, Salads & Other, Packet"
105473,2008,8 Cheese Sticks,"8 Cheese Sticks w/out Sauce, Appetizers"
105474,2008,8 Cheese Sticks,"8 Cheese Sticks w/ Sauce, Appetizers"
105475,2008,9 Jalapeno Cheese Bites,"9 Jalapeno Cheese Bites, Appetizers"
105476,2008,Cole Slaw,"Cole Slaw, Sides"
105477,2008,Garlic Mashed Potatoes,"Garlic Mashed Potatoes, Sides"
105478,2008,Lemon Herb Rice,"Lemon Herb Rice, Sides"
105479,2008,Sliced Tomatoes,"Sliced Tomatoes, Sides, 3 Pieces"
10548,2008,Chocolate Ice Cream,"Chocolate Ice Cream, Ice Cream, 4 oz Scoop"
105480,2008,Vegetable Medley,"Vegetable Medley, Non Seafood Kitchen, Sides"
105481,2008,Vegetable Medley w/ Italian Sauce,"Vegetable Medley w/ Italian Sausage, Seafood Kitchen Only, Sides"
105482,2008,Fried Pickles w/ Ranch Dressing,"Fried Pickles w/ Ranch Dressing, Appetizers, Sides"
105483,2008,"Breadstick, Served w/ Some Salads","Breadstick, Served w/ Some Salads, Salads"
105484,2008,Carrot Cake,"Carrot Cake, Desserts, 1 Cake"
105485,2008,2 Piece Fish & Chicken Dinner,"2 Piece Fish & Chicken Dinner w/ Fries & Cole Slaw, D's Classics"
105486,2008,2 Piece Fish Dinner,"2 Piece Fish Dinner w/ Fries & Cole Slaw, D's Classics"
105487,2008,3 Piece Fish Dinner,"3 Piece Fish Dinner w/ Fries & Cole Slaw, D's Classics"
105488,2008,Catfish Dinner,"Catfish Dinner w/ Fries & Cole Slaw, D's Classics"
105489,2008,Catfish Feast,"Catfish Feast w/ Fries & Cole Slaw, D's Classics"
105490,2008,Chicken Dinner,"Chicken Dinner w/ Fries & Cole Slaw, D's Classics"
105491,2008,Clam Platter,"Clam Platter w/ Fries & Cole Slaw, D's Classics"
105492,2008,Crab & Fish Dinner,"Crab & Fish Dinner w/ Fries & Cole Slaw, D's Classics"
105493,2008,Crab & Shrimp Dinner,"Crab & Shrimp Dinner w/ Fries & Cole Slaw, D's Classics"
105494,2008,Crab Dinner,"Crab Dinner w/ Fries & Cole Slaw, D's Classics"
105495,2008,Deluxe Seafood Platter,"Deluxe Seafood Platter w/ Fries & Cole Slaw, D's Classics"
105496,2008,Fish & Fries,"Fish & Fries w/ Cole Slaw, D's Classics"
105497,2008,"Fish, Shrimp & Chicken Platter","Fish, Shrimp & Chicken Platter w/ Fries & Cole Slaw, D's Classics"
105498,2008,Flounder Dinner,"Flounder Dinner w/ Fries & Cole Slaw, D's Classics"
105499,2008,Jumbo Fish Platter,"Jumbo Fish Platter w/ Fries & Cole Slaw, D's Classics"
1055,2008,Chicken Breakfast Burrito,"Chicken Breakfast Burrito, Breakfast"
105500,2008,Shrimp Dinner,"Shrimp Dinner w/ Fries & Cole Slaw, D's Classics"
105501,2008,1 Batter Dipped Fish,"1 Batter Dipped Fish w/ Fries & Cole Slaw, D's Classics"
105502,2008,1 Butterfly Shrimp,"1 Butterfly Shrimp w/ Fries & Cole Slaw, D's Classics"
105503,2008,1 Chicken Strip,"1 Chicken Strip w/ Fries & Cole Slaw, D's Classics"
105504,2008,Stuffed Crab,"Stuffed Crab w/ Fries & Cole Slaw, D's Classics"
105505,2008,10 Piece Chicken Pack,"10 Piece Chicken Pack, Family Packs"
105506,2008,10 Piece Fish Value Pack,"10 Piece Fish Value Pack, Family Packs"
105507,2008,"Slaw, Fries, Hush Puppies","Slaw, Fries, Hush Puppies, Family Packs"
105508,2008,"Chicken, Kids","Chicken, Kids, Kids Meal"
105509,2008,"Fish, Kids","Fish, Kids, Kids Meal"
105510,2008,"Chicken Broccoli Alfredo, 540 g","Chicken Broccoli Alfredo, Pasta, 540 g"
105511,2008,"Chicken Broccoli Alfredo, 554 g","Chicken Broccoli Alfredo, Pasta, 554 g"
105512,2008,Classic Chicken Parmesan,"Classic Chicken Parmesan, Pasta"
105513,2008,Shrimp Broccoli Alfredo,"Shrimp Broccoli Alfredo, Pasta"
105514,2008,Shrimp Marinara,"Shrimp Marinara, Pasta"
105515,2008,Chicken Breast Combo,"Chicken Breast Combo w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105516,2008,Coastal Flounder Dinner,"Coastal Flounder Dinner w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105517,2008,Mahi Mahi,"Mahi Mahi w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105518,2008,Parmesan Chicken Scampi,"Parmesan Chicken Scampi w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105519,2008,Premium Shrimp Dinner,"Premium Shrimp Dinner w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105520,2008,Shrimp Skewers Combo,"Shrimp Skewers Combo w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105521,2008,Wild Alaskan Salmon,"Wild Alaskan Salmon w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105522,2008,Seafood Lover's Mixed Grill,"Seafood Lover's Mixed Grill w/out Sauces, Sides or Drink, Kitchen Selections; Choice of Adding: Sauces, Sides or Drink"
105523,2008,Kitchen Selections Combo Meal,"Kitchen Selections Combo Meal; Choice of: Entree, Sauce, Side, Drink"
105524,2008,Blackened Chicken Salad,"Blackened Chicken Salad w/out Dressing, Salads"
105525,2008,Crispy Chicken Caesar Salad,"Crispy Chicken Caesar Salad w/ Caesar Dressing, Salads"
105526,2008,Fried Shrimp Salad,"Fried Shrimp Salad w/out Dressing, Salads"
105527,2008,Garden Salad,"Garden Salad w/out Dressing, Salads"
105528,2008,Grilled Chicken Caesar Salad,"Grilled Chicken Caesar Salad w/ Caesar Dressing, Salads"
105529,2008,Grilled Seasoned Shrimp,"Grilled Seasoned Shrimp w/out Dressing, Salads"
10553,2008,Chocolate Mousse Royal,"Chocolate Mousse Royal, Ice Cream, 4 oz Scoop"
105530,2008,Double Bacon Ranch Crispy Chicken Sandwich,"Double Bacon Ranch Crispy Chicken Sandwich, Sandwiches"
105531,2008,Double Bacon Ranch Grilled Chicken Sandwich,"Double Bacon Ranch Grilled Chicken Sandwich, Sandwiches"
105532,2008,Seasoned Tilapia Sandwich,"Seasoned Tilapia Sandwich, Sandwiches"
105533,2008,Gumbo Soup w/ Rice,"Gumbo Soup w/ Rice, Appetizers, 1 Bowl"
105534,2008,Honey Mustard Sauce,"Honey Mustard Sauce, Sauces, 21 g"
105535,2008,Sweet & Sour Sauce,"Sweet & Sour Sauce, Sauces, 21 g"
105536,2008,Fat Free Raspberry Vinaigrette Dressing,"Fat Free Raspberry Vinaigrette Dressing, Dressing Packets, 15 oz"
105543,2008,Chocolate Malt,"Chocolate Malt, Desserts"
105544,2008,"Hand Scooped Ice Cream Shake, Cap'n Crunch","Hand Scooped Ice Cream Shake, Cap'n Crunch"
105545,2008,"Hand Scooped Ice Cream Malt, Cap'n Crunch","Hand Scooped Ice Cream Malt, Cap'n Crunch"
105546,2008,Chili Cheese Burger,"Chili Cheese Burger, Charbroiled Burgers"
105547,2008,The Original 6 Dollar Burger,"The Original 6 Dollar Burger, Charbroiled Burgers"
105548,2008,The Western Bacon 6 Dollar Burger,"The Western Bacon 6 Dollar Burger, Charbroiled Burgers"
105549,2008,The Low Carb 6 Dollar Burger,"The Low Carb 6 Dollar Burger, Charbroiled Burgers"
105550,2008,The Bacon Cheese 6 Dollar Burger,"The Bacon Cheese 6 Dollar Burger, Charbroiled Burgers"
105551,2008,Breakfast Burger,"Breakfast Burger, Breakfast"
105552,2008,The Prime Rib 6 Dollar Burger,The Prime Rib 6 Dollar Burger
105553,2008,Single Prime Rib Burger,Single Prime Rib Burger
105554,2008,Double Prime Rib Burger,Double Prime Rib Burger
105555,2008,Double Chili Cheese Burger,Double Chili Cheese Burger
105556,2008,The Chili Cheese 6 Dollar Burger,The Chili Cheese 6 Dollar Burger
105557,2008,Famous Star,Famous Star
105558,2008,Charbroiled Chicken Salad,"Charbroiled Chicken Salad, Salads w/out Dressings"
105559,2008,Taco Salad,"Taco Salad, w/out Shell"
10556,2008,Cotton Candy,"Cotton Candy, Ice Cream, 4 oz Scoop"
105560,2008,"Chicken Breast Strips, 3 Pieces","Chicken Breast Strips, 3 Pieces, Chicken & Other Choices"
105561,2008,"Chicken Breast Strips, 5 Pieces","Chicken Breast Strips, 5 Pieces, Chicken & Other Choices"
105562,2008,Sourdough Breakfast Sandwich,"Sourdough Breakfast Sandwich, Breakfast"
105563,2008,Sunrise Croissant Sandwich,"Sunrise Croissant Sandwich, Breakfast"
105564,2008,Thousand Island Dressing,"Thousand Island Dressing, Salad Dressings, 2 oz Packets"
105565,2008,Fat Free French Dressing,Fat Free French Dressing
105566,2008,Fat Free Italian Dressing,Fat Free Italian Dressing
105567,2008,Croutons,Croutons
105568,2008,BBQ Sauce,BBQ Sauce
105569,2008,Buffalo Wing Sauce,Buffalo Wing Sauce
105570,2008,Honey Sauce,Honey Sauce
105571,2008,Mustard Sauce,Mustard Sauce
105572,2008,Sweet n' Sour Sauce,Sweet n' Sour Sauce
105573,2008,Syrup,Syrup
105574,2008,Grape Jelly,Grape Jelly
105575,2008,Swiss Cheese,Swiss Cheese
105576,2008,Strawberry Jam,Strawberry Jam
105577,2008,Bacon,"Bacon, Sides"
105578,2008,Sunflower Multigrain Bagel,"Sunflower Multigrain Bagel, Breakfast"
105579,2008,Coffee Caramel Milkshake,"Coffee Caramel Milkshake, Desserts"
10558,2008,Creole Cream Cheese,"Creole Cream Cheese, Ice Cream, 4 oz Scoop"
105580,2008,Cookies & Cream Milkshake,"Cookies & Cream Milkshake, Desserts"
105581,2008,Cafe Blends Coffee,"Cafe Blends Coffee, Drinks, Medium"
105582,2008,Dr Pepper,"Dr Pepper, Drinks, Medium"
105583,2008,Milk,"Milk, Drinks"
105584,2008,Tropicana Orange juice,"Tropicana Orange Juice, Drinks"
105585,2008,"Icedream, Cone","Icedream, Cone, Desserts"
105586,2008,"Icedream, Cup","Icedream, Cup, Desserts"
105587,2008,Egg,"Egg, Breakfast, 1 Fold"
105588,2008,"Chick-Fil-A Nuggets, Kids, 6 Count","Chick-Fil-A Nuggets, Classics, Kids Meal, 6 Count, Kids & Adult Menu"
105589,2008,Chicken Filet,"Chicken Filet w/out Bun & Pickles, Classics"
105590,2008,Chick-Fil-A Chick-N-Strips Salad,"Chick-Fil-A Chick-N-Strips Salad, Salads"
105591,2008,Sausage Biscuit,"Sausage Biscuit, Breakfast"
105592,2008,Chick-Fil-A Chargrilled Chicken Club Sandwich,"Chick-Fil-A Chargrilled Chicken Club Sandwich, Classics"
105593,2008,Chick-Fil-A Chicken Deluxe Sandwich w/ Wheat Bun,"Chick-Fil-A Chicken Deluxe Sandwich w/ Wheat Bun, Classics"
105594,2008,Chick-Fil-A Chicken Sandwich w/ Wheat Bun,"Chick-Fil-A Chicken Sandwich w/ Wheat Bun, Classics"
105595,2008,Bacon,"Bacon, 1 Slice, for Breakfast"
105596,2008,Cheese,"Cheese, 1 Slice, for Breakfast"
105597,2008,Sausage,"Sausage, 1 Patty, for Breakfast"
105598,2008,"Side, Black Beans w/ Pico De Gallo","Side, Black Beans w/ Pico De Gallo, Guiltless Grill"
105599,2008,"Side, Rice","Side, Rice, Guiltless Grill"
1056,2008,Sausage Breakfast Burrito,"Sausage Breakfast Burrito, Breakfast"
10560,2008,Lime Daquiri Ice,"Lime Daquiri Ice, Ice Cream, 4 oz Scoop"
105600,2008,Awesome Blossom w/ Seasoned Sauce,"Awesome Blossom w/ Seasoned Sauce, Starters"
105601,2008,Boneless Habanero Wings,"Boneless Habanero Wings w/ Mango Dipping Sauce, Starters"
105602,2008,Boneless Shanghai Wings,"Boneless Shanghai Wings w/ Wasabi Ranch Dressing, Starters"
105603,2008,Bottomless Tostada Chips,"Bottomless Tostada Chips, Starters"
105604,2008,Classic Nachos w/ Pico de Gallo & Sour Cream,"Classic Nachos w/ Pico de Gallo & Sour Cream, Starters"
105605,2008,"Classic Nachos w/ Fajita Chicken, Pico de Gallo & Sour Cream","Classic Nachos w/ Fajita Chicken, Pico de Gallo & Sour Cream, Starters"
105606,2008,Hot Spinach & Artichoke Dip,"Hot Spinach & Artichoke Dip, Starters"
105607,2008,Skillet Queso,"Skillet Queso, Starters"
105608,2008,Southwestern Eggrolls w/ Avocado Ranch Dressing,"Southwestern Eggrolls w/ Avocado Ranch Dressing, Starters"
105609,2008,"Triple Dipper, Country Fried Chicken Crispers","Triple Dipper, Country Fried Chicken Crispers, Starters"
105610,2008,"Triple Dipper, Fried Cheese","Triple Dipper, Fried Cheese; Choice of Adding: Marinara Sauce, Starters"
105611,2008,"Triple Dipper, Honey Fried Chicken Crispers","Triple Dipper, Honey Fried Chicken Crispers, w/ Honey Chipotle Sauce, Starters"
105612,2008,"Triple Dipper, Hot Spinach & Artichoke","Triple Dipper, Honey Fried Chicken Crispers w/ Honey Chipotle Sauce, Starters"
105613,2008,"Triple Dipper, Boneless Shanghai Wings","Triple Dipper, Boneless Shanghai Wings w/ Wasabi Ranch Dressing"
105614,2008,Steamed Seasonal Veggies w/ Parmesan Cheese,"Steamed Seasonal Veggies w/ Parmesan Cheese, Sides & Extras"
105615,2008,"Mashed Potatoes, Pepper Pals","Mashed Potatoes, Side, Pepper Pals, Kids"
105616,2008,Black Beans w/ Pico De Gallo,"Black Beans w/ Pico De Gallo, Sides & Extras"
105617,2008,Frosty Choc-A-Lot Shake,"Frosty Choc-A-Lot Shake w/ Chocolate Sprinkles, Dessert, Pepper Pals, Kids"
105618,2008,Guiltless Black Bean Burger,"Guiltless Black Bean Burger, Guiltless Grill"
105619,2008,Big Mouth Bites,"Big Mouth Bites w/out Fries, Big Mouth Burgers, Starters"
105620,2008,Bacon Burger,"Bacon Burger w/out Fries, Big Mouth Burgers"
105621,2008,Chipotle Bleu Cheese Bacon Burger,"Chipotle Bleu Cheese Bacon Burger w/out Fries, Big Mouth Burgers"
105622,2008,Jalapeno Smokehouse Bacon Big Mouth Burger,"Jalapeno Smokehouse Bacon Big Mouth Burger w/out Jalapeno Ranch Dressing & Fries, Big Mouth Burgers"
105623,2008,Smokehouse Bacon Triple The Cheese Big Mouth Burger,"Smokehouse Bacon Triple The Cheese Big Mouth Burger, w/out Jalapeno Ranch Dressing & Fries, Big Mouth Burgers"
105624,2008,Vanilla Ice Cream,"Vanilla Ice Cream, Dessert, Pepper Pals, Kids"
105625,2008,"Sweet Shot, Dutch Apple Caramel Cheesecake","Sweet Shot, Dutch Apple Caramel Cheesecake, Desserts"
105626,2008,"Sweet Shot, Seven Layers of Chocolate","Sweet Shot, Seven Layers of Chocolate, Desserts"
105627,2008,"Sweet Shot, Strawberry Wave Cheesecake","Sweet Shot, Strawberry Wave Cheesecake, Desserts"
105628,2008,Guiltless Chicken Platter,"Guiltless Chicken Platter, Guiltless Grill"
105629,2008,Guiltless Salmon,"Guiltless Salmon, Guiltless Grill"
105630,2008,Lettuce Wraps,"Lettuce Wraps w/ Dipping Sauce, Salads"
105631,2008,"Firecracker Tilapia, for Create Your Own Combo","Firecracker Tilapia w/out Sides & Toast, Create Your Own Combo, for Create Your Own Combo"
105632,2008,"Honey BBQ Sirloin, for Create Your Own Combo","Honey BBQ Sirloin w/out Sides & Toast, Create Your Own Combo, for Create Your Own Combo"
105633,2008,"Spicy Garlic & Lime Grilled Shrimp, for Create Your Own Combo","Spicy Garlic & Lime Grilled Shrimp w/out Sides & Toast, Create Your Own Combo, for Create Your Own Combo"
105634,2008,Cajun Ribeye,"Cajun Ribeye w/out Sides & Toast, Fire Grilled Steaks"
105635,2008,Country-Fried Steak,"Country-Fried Steak w/ Sides, Toast & Gravy, Fire Grilled Steaks"
105636,2008,NY Strip,"NY Strip w/out Sides & Toast, Fire Grilled Steaks"
105637,2008,Blazin' Habanero Ribs,"Blazin' Habanero Ribs w/ Habanero BBQ Sauce w/out Sides, Grilled Baby Back Ribs"
105638,2008,Brown Sugar Chile Ribs,"Brown Sugar Chili Ribs w/ Sauce w/out Sides, Grilled Baby Back Ribs"
105639,2008,Honey BBQ Ribs,"Honey BBQ Ribs w/ Honey BBQ Sauce w/out Sides, Grilled Baby Back Ribs"
105640,2008,Memphis Dry Rub Ribs,"Memphis Dry Rub Ribs w/ Dijon BBQ Sauce w/out Sides, Grilled Baby Back Ribs"
105641,2008,Original BBQ Ribs,"Original BBQ Ribs w/ Classic BBQ Sauce w/out Sides, Grilled Baby Back Ribs"
105642,2008,Chicken Crispers,"Chicken Crispers, Kickin Chicken"
105643,2008,Country Fried Chicken Crispers,"Country Fried Chicken Crispers w/out Dressing, Kickin Chicken"
105644,2008,Crispy Honey Chipotle Crispers,"Crispy Honey Chipotle Crispers w/out Dressing, Kickin Chicken"
105645,2008,Citrus Fire Chicken & Shrimp Fajitas,"Citrus Fire Chicken & Shrimp Fajitas w/out Flour Tortillas & Boat, Sizzling Fajitas"
105646,2008,Classic Combo Chicken & Steak Fries,"Classic Combo Chicken & Steak Fries w/out Flour Tortillas & Boat, Sizzling Fajitas"
105647,2008,"Fajita Trio w/ Garlic Lime Shrimp, Grilled Steak & Chicken","Fajita Trio w/ Garlic Lime Shrimp, Grilled Steak & Chicken w/out Flour Tortillas & Boat, Sizzling Fajitas"
105648,2008,Mushroom Jack Fajitas,"Mushroom Jack Fajitas w/out Flour Tortillas & Boat, Sizzling Fajitas"
105649,2008,Steak & Portobello Fajitas,"Steak & Portobello Fajitas w/out Flour Tortillas & Boat, Sizzling Fajitas"
10565,2008,Egg Nog,"Egg Nog, Ice Cream, 4 oz Scoop"
105650,2008,Fajita Chicken Quesadillas,"Fajita Chicken Quesadillas, w/ Rice, Black Beans, Sour Cream & Pico De Gallo w/out Flour Tortillas & Boat, Sizzling Fajitas; Choice of Adding: Guacamole"
